predictor,family,signal,target_coverage,axis,level,n,realised_coverage,retained_prev,n_retained,metric,full,retained,d_full,d_full_lo,d_full_hi,d_full_p,d_full_mde,d_random,mde,p_raw,q_fdr,sig_fdr,q_fdr_full,sig_fdr_full
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,a,312,0.6025641025641025,0.3404255319148936,188,cal_gap,-0.14846011946419596,-0.09023589035991497,0.05822422910428099,0.028870276687637877,0.08985857880174876,0.002,0.04342593256603096,0.05719465031155019,0.0411609605849801,0.001998001998001998,0.01045506217920011,True,0.011673076923076923,True
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,a,312,0.6025641025641025,0.3404255319148936,188,accuracy,0.8333333333333334,0.8829787234042553,0.049645390070921946,0.016408694111583542,0.08505819838056682,0.004,0.050001266614556734,0.04936085632426812,0.047190937785720324,0.007992007992007992,0.03593443593443593,True,0.020752136752136753,True
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,a,312,0.6025641025641025,0.3404255319148936,188,ppv,0.957983193277311,1.0,0.04201680672268904,0.008695652173912993,0.08476387078081991,0.016,0.05218450397621872,0.042674739711723975,0.04219508638302713,0.023976023976023976,0.1411088911088911,False,0.19941176470588234,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,a,312,0.6025641025641025,0.3404255319148936,188,npv,0.7564766839378239,0.8493150684931506,0.09283838455532678,0.051422824097983405,0.13915727087288166,0.0,0.06175579105709183,0.09163959364771423,0.06834125051094112,0.001998001998001998,0.010550197466085317,True,0.0,True
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,a,312,0.6025641025641025,0.3404255319148936,188,f1,0.8142857142857143,0.7924528301886793,-0.021832884097034988,-0.08991245531634687,0.04189711804721139,0.49,0.09428861495757845,-0.02126619532963503,0.0569402969433988,0.2957042957042957,0.6252854951739711,False,0.9448805460750854,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,auroc,,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,auprc,,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,bss,,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,balanced_accuracy,,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,sensitivity,0.0,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,specificity,0.375,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,brier,0.4816559819054118,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,ece,0.5820284923538566,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,cal_gap,0.5820284923538566,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,accuracy,0.375,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,ppv,0.0,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,npv,1.0,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier,c,8,0.625,0.0,5,f1,0.0,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,auroc,,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,auprc,,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,bss,,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,balanced_accuracy,,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,sensitivity,0.0,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,specificity,0.375,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,brier,0.4816559819054118,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,ece,0.5820284923538566,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,cal_gap,0.5820284923538566,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,accuracy,0.375,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,ppv,0.0,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,npv,1.0,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.8,tier_grouped,c,8,0.625,0.0,5,f1,0.0,,,,,,,,,,,False,,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,auroc,0.9267857142857143,0.8848484848484849,-0.04193722943722944,-0.115945010852901,0.01836789556793876,0.178,0.09320136325476897,-0.04204131297351121,0.06803597034896566,0.0959040959040959,0.467119087808743,False,0.5406989247311828,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,auprc,0.8882891027134137,0.7549019229271998,-0.13338717978621384,-0.2615786106313509,-0.0027867925508874413,0.048,0.18713948405344952,-0.14128888894897462,0.1377066024170134,0.001998001998001998,0.019133408963917437,True,0.24654545454545457,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,bss,0.5522894301601353,0.5713348781050522,0.019045447944916916,-0.1639218176264646,0.2193665063450594,0.826,0.2815368167132871,0.024492541722966332,0.2257132409397485,0.7752247752247752,0.934734055753164,False,0.974625,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,balanced_accuracy,0.8620535714285714,0.852020202020202,-0.010033369408369408,-0.09439959348737162,0.08039620535714276,0.866,0.12760150713817736,-0.009209913974033146,0.07971614231954478,0.7412587412587412,0.9496852353995211,False,1.0,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,sensitivity,0.78125,0.7222222222222222,-0.05902777777777779,-0.2320535714285714,0.10106745913078151,0.576,0.24836146312398008,-0.057484094879539205,0.14297408431702865,0.2677322677322677,0.5623372909618263,False,0.9543695014662756,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,specificity,0.9428571428571428,0.9818181818181818,0.038961038961038974,-0.003030823105193836,0.08571428571428574,0.09,0.06400872068362909,0.039064266931473024,0.0763606092340232,0.0999000999000999,0.2526640026640027,False,0.31217142857142854,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,brier,0.1117032386323565,0.07963566723137516,-0.032067571400981335,-0.06984600259572171,0.0035022431899447266,0.082,0.05204061077932321,-0.03261209913379609,0.05620135957504298,0.0999000999000999,0.27438624723692595,False,0.17650354609929078,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,ece,0.1309700919899033,0.06961018604877062,-0.06135990594113269,-0.10632627332336571,-0.01414662446885851,0.016,0.06525127865050939,-0.06855771641621916,0.06695837231045981,0.001998001998001998,0.00848102946005044,True,0.047842364532019704,True
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,cal_gap,-0.10221225292936187,-0.03160363377059158,0.07060861915877029,0.02277159840182743,0.1211686871773008,0.0,0.07195687456889024,0.07176580536691414,0.0754301988147292,0.00999000999000999,0.036310994394826726,True,0.0,True
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,accuracy,0.8656716417910447,0.9178082191780822,0.052136577387037475,0.0034263195457225116,0.11478522765836198,0.036,0.07866296713306759,0.05324069830496214,0.08010682421567679,0.06793206793206794,0.16363002077287792,False,0.10455502392344496,False
uni2+hoptimus,epistemic,within_encoder_mi_uni2,0.7,sex,female,134,0.5447761194029851,0.2465753424657534,73,ppv,0.9259259259259259,0.9285714285714286,0.002645502645502673,-0.11312499999999993,0.10204081632653061,0.896,0.1596623296470182,0.0020918744342384166,0.09709676857005901,0.997002997002997,1.0,False,1.0,False
