predictor,family,signal,target_coverage,combo,thr,n,realised_coverage,realised_coverage_mutant,realised_coverage_wildtype,retained_prev,n_retained,metric,full,retained,d_full,d_full_lo,d_full_hi,d_full_p,d_full_mde,d_random,mde,p_raw,q_fdr,sig_fdr,q_fdr_full,sig_fdr_full
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,balanced_accuracy,0.7989988448209473,0.8131720430107527,0.014173198189805447,-0.03635021928172419,0.06769065118495346,0.598,0.07470680508029708,0.014023554854695308,0.05782873384544156,0.4855144855144855,0.623465095789819,False,0.7225833333333332,False
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,sensitivity,0.673469387755102,0.7096774193548387,0.036208031599736734,-0.0652094111381619,0.14198661280565147,0.496,0.14933726455188692,0.03573734770417181,0.09823369070442663,0.3036963036963037,0.5206222349079491,False,0.690432,False
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,specificity,0.9245283018867925,0.9166666666666666,-0.00786163522012584,-0.020411322938562564,0.0,0.052,0.015264355811129277,-0.0076902379947811905,0.05646787389488783,0.7432567432567433,0.7790763453414056,False,0.07936842105263157,False
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,brier,0.14243577766344823,0.1338167793489913,-0.008618998314456922,-0.029490800159001247,0.010691015414321043,0.362,0.02829539477280403,-0.008446722994420924,0.04014142883691783,0.5334665334665335,0.5874884609061825,False,0.4314246575342466,False
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,ece,0.14137711369560335,0.12303225272865612,-0.018344860966947235,-0.056131383885396215,0.008300423728274704,0.158,0.04588203685829003,-0.02244857887175125,0.0497145741418775,0.1878121878121878,0.3799921009223335,False,0.3787755102040816,False
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,cal_gap,-0.042171608227505986,-0.015383441154432409,0.026788167073073577,-0.014107939063206284,0.07022536877058926,0.204,0.060164263137009906,0.02589705341470821,0.05686835476391198,0.1938061938061938,0.5074925074925075,False,0.6100235294117646,False
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,accuracy,0.803921568627451,0.8354430379746836,0.031521469347232545,-0.01283263305322135,0.08498854087089372,0.174,0.06790453105089239,0.031227848101265665,0.05901896605044282,0.22377622377622378,0.3416062198670894,False,0.25766808510638295,False
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,ppv,0.8918918918918919,0.8461538461538461,-0.04573804573804574,-0.10296047109548262,-0.00698653198653198,0.04,0.0716355092204677,-0.045188382479563916,0.08187126504914578,0.08791208791208792,0.23533389687235842,False,0.22819672131147542,False
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,npv,0.7538461538461538,0.8301886792452831,0.07634252539912922,0.019688109935562685,0.15275108225108222,0.006,0.09657366546054726,0.07565366347737379,0.08052794503069416,0.015984015984015984,0.2018626534755567,False,0.08038808038808039,False
uni2,epistemic,within_encoder_mi_uni2,0.8,cutoff_only_local,0.7085506,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,f1,0.7674418604651163,0.7719298245614035,0.004487964096287156,-0.06941364760657648,0.0794977693641437,0.918,0.10553734172690969,0.004950884913450637,0.0760096627530506,0.8311688311688312,0.9706266887474941,False,1.0,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,auroc,0.8771659607239122,0.8817204301075269,0.004554469383614701,-0.02511688536984736,0.03211770273786529,0.676,0.03936444049688712,0.004207110481149967,0.053430744081492,0.7692307692307693,0.8880624326168881,False,0.8254315789473685,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,auprc,0.8356211328651544,0.8143612501266868,-0.021259882738467573,-0.07406288145146765,0.018550773300625822,0.36,0.06573581871125994,-0.02316683185025248,0.09194181615453617,0.5274725274725275,0.999000999000999,False,0.9979999999999999,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,bss,0.4293793489370368,0.4387429301632696,0.00936358122623282,-0.09891481304818096,0.10115348735075312,0.822,0.1467032392875572,0.011168129173658725,0.15704998881668072,0.7752247752247752,0.8867984474541851,False,0.9147428571428572,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,balanced_accuracy,0.7886022333461686,0.7943548387096775,0.005752605363508856,-0.037469403005869935,0.05013444361125904,0.766,0.06105743226236985,0.005358456279784263,0.060335493338261506,0.7712287712287712,0.8591663113956106,False,0.8489426751592356,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,sensitivity,0.8979591836734694,0.8387096774193549,-0.059249506254114515,-0.12746019460415745,-0.01315362269309642,0.016,0.07959330139672877,-0.059279974344036646,0.06991469808903641,0.001998001998001998,0.014793716921376496,True,0.0520373831775701,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,specificity,0.6792452830188679,0.75,0.07075471698113212,0.014899782135076242,0.14024618561030228,0.012,0.08916646580732548,0.06999688690360517,0.09703700132840554,0.07792207792207792,0.12160037272144895,False,0.029202797202797205,True
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,brier,0.14243577766344823,0.1338167793489913,-0.008618998314456922,-0.029844855737144224,0.011843936697264749,0.416,0.029738581919489124,-0.00867639117586469,0.03906834795301241,0.4975024975024975,0.5647944288720987,False,0.4857986577181208,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,ece,0.14137711369560335,0.12303225272865612,-0.018344860966947235,-0.054861459697225896,0.007544296250659571,0.152,0.044347445329581375,-0.022514715960213955,0.049411627255638205,0.21178821178821178,0.39110889110889113,False,0.3751489361702128,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,cal_gap,-0.042171608227505986,-0.015383441154432409,0.026788167073073577,-0.015424862640726573,0.07037112347074033,0.22,0.0608550675007354,0.0274666651451159,0.05749053550859684,0.18581418581418582,0.5074925074925075,False,0.6100235294117646,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,accuracy,0.7843137254901961,0.7848101265822784,0.0004964010920823769,-0.042563366810138614,0.04974652254064013,0.998,0.06559565926784128,5.063291139217885e-05,0.0628119663501368,1.0,1.0,False,1.0,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,ppv,0.7213114754098361,0.6842105263157895,-0.0371009490940466,-0.13087749615975425,0.04908425103726393,0.436,0.1282065656545199,-0.03770356518686435,0.08761845496661849,0.21578421578421578,0.3890824201705031,False,0.6896727272727273,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,npv,0.8780487804878049,0.8780487804878049,0.0,0.0,0.0,1.0,0.0,-0.0001954356943515423,0.08181813934879406,0.9410589410589411,1.0,False,1.0,False
uni2,epistemic,within_encoder_mi_uni2,0.8,fully_local,0.1361551582813263,102,0.7745098039215687,0.6326530612244898,0.9056603773584906,0.3924050632911392,79,f1,0.8,0.7536231884057971,-0.04637681159420293,-0.12357062170529663,0.014281140384081582,0.15,0.09758623808849862,-0.0463377707082262,0.06516829339479518,0.04795204795204795,0.21123180616851503,False,0.5612903225806452,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,auroc,0.8771659607239122,0.8932748538011696,0.01610889307725738,-0.03861546538585681,0.0709203273971876,0.482,0.07488050651765209,0.016921990607140946,0.09262765604326528,0.6153846153846154,0.8880624326168881,False,0.824340425531915,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,auprc,0.8356211328651544,0.8161716083565937,-0.019449524508560634,-0.11976257680836026,0.061618350262919265,0.706,0.12856024903760657,-0.02249450715882817,0.15125460618754008,0.6533466533466533,0.999000999000999,False,0.9979999999999999,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,bss,0.4293793489370368,0.4816610961537101,0.052281747216673335,-0.1759433220722558,0.2560702940520989,0.648,0.30395995553876576,0.059608391169911956,0.27027314450897194,0.5574425574425574,0.6666323367354294,False,0.7592727272727273,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,balanced_accuracy,0.7989988448209473,0.8406432748538011,0.041644430032853785,-0.04379636415036345,0.12812401584750815,0.364,0.12395047191992054,0.04198292890364075,0.10051914564530089,0.24175824175824176,0.3824175824175824,False,0.5191475409836065,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,sensitivity,0.673469387755102,0.7368421052631579,0.06337271750805584,-0.10319571090847683,0.22225490196078426,0.468,0.2351632694819886,0.06384896037409193,0.17572597942513216,0.3336663336663337,0.5636693403683696,False,0.6593684210526316,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,specificity,0.9245283018867925,0.9444444444444444,0.01991614255765195,-0.029359955364259553,0.08096278262437726,0.51,0.08254653607678919,0.020116897433189562,0.09672422607088116,0.5234765234765235,0.5783169211740641,False,0.5670287539936102,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,brier,0.14243577766344823,0.1172045653655743,-0.025231212297873923,-0.0716798438090431,0.023302465168513007,0.258,0.06542382320468074,-0.025880925176096137,0.06698407493001769,0.27972027972027974,0.3953143630562986,False,0.32412996389891696,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,ece,0.14137711369560335,0.09739813352511686,-0.04397898017048649,-0.1079803108057056,0.0036428843031226293,0.068,0.07891067731282768,-0.05760042183424599,0.07999274771996517,0.03996003996003996,0.2393671901868623,False,0.31174999999999997,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,cal_gap,-0.042171608227505986,-0.034130618873644936,0.00804098935386105,-0.06500232027424144,0.07397655935929391,0.844,0.09761474649348943,0.009036681765910569,0.09765201552079053,0.8531468531468531,0.9163429163429164,False,0.922909090909091,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,accuracy,0.803921568627451,0.8727272727272727,0.06880570409982167,-0.0006505272653747087,0.14857654600301662,0.052,0.10392274612177024,0.0693636363636363,0.10272349553029281,0.1018981018981019,0.21622280158865528,False,0.13305882352941176,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,ppv,0.8918918918918919,0.875,-0.016891891891891886,-0.15126687038451736,0.09762195121951212,0.856,0.1747120383963509,-0.016861244670063558,0.13682726367811482,0.7872127872127872,0.898196885082131,False,0.936,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,npv,0.7538461538461538,0.8717948717948718,0.11794871794871797,0.024814303703984186,0.2101823096388314,0.012,0.13247452732446796,0.11882477631790334,0.14006237166690882,0.017982017982017984,0.2018626534755567,False,0.10707692307692308,False
uni2,epistemic,within_encoder_mi_uni2,0.7,external,0.7085506,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,f1,0.7674418604651163,0.8,0.032558139534883734,-0.09232469512195123,0.14162081339712912,0.608,0.1717613100008923,0.03469730987377884,0.13388621122569694,0.5614385614385614,0.7815224775224775,False,0.9320881057268723,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,auroc,0.8771659607239122,0.8932748538011696,0.01610889307725738,-0.0408297479810638,0.06663745735257032,0.52,0.07752902554054268,0.017857002583413495,0.09203553535377325,0.6073926073926074,0.8880624326168881,False,0.824340425531915,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,auprc,0.8356211328651544,0.8161716083565937,-0.019449524508560634,-0.12080716956251214,0.06311544759002917,0.746,0.13625175482510984,-0.020219733561175235,0.1590500404814427,0.7052947052947053,0.999000999000999,False,0.9979999999999999,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,bss,0.4293793489370368,0.4816610961537101,0.052281747216673335,-0.20710936926507714,0.24932704350754042,0.656,0.3248501150513017,0.06302405894531615,0.26934200392539465,0.5594405594405595,0.6667305297442284,False,0.7635050167224081,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,balanced_accuracy,0.7886022333461686,0.8267543859649122,0.03815215261874361,-0.05444385416616424,0.11927108532200068,0.384,0.12648624773501008,0.040091687384083086,0.1041331575242373,0.2757242757242757,0.4147955049242602,False,0.534528,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,sensitivity,0.8979591836734694,0.7368421052631579,-0.16111707841031153,-0.32204172366621064,-0.04990165631469981,0.01,0.19453342336518759,-0.15911308505323418,0.11339666738747806,0.001998001998001998,0.014793716921376496,True,0.04,True
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,specificity,0.6792452830188679,0.9166666666666666,0.23742138364779874,0.13093284611141753,0.35244283576987084,0.0,0.16276636392703336,0.23929645982140035,0.17245951566299877,0.001998001998001998,0.007901189719371537,True,0.0,True
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,brier,0.14243577766344823,0.1172045653655743,-0.025231212297873923,-0.07196331772716237,0.024126807865352273,0.292,0.06861731172437101,-0.02656169336425737,0.0662155082444852,0.2857142857142857,0.3993115318416523,False,0.35780281690140847,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,ece,0.14137711369560335,0.09739813352511686,-0.04397898017048649,-0.10905009815030414,0.001899861469188354,0.06,0.07939640751922965,-0.058498890782994334,0.07629182372282135,0.02197802197802198,0.23176823176823177,False,0.31174999999999997,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,cal_gap,-0.042171608227505986,-0.034130618873644936,0.00804098935386105,-0.0634488867266723,0.07961183869386222,0.842,0.09943642811488447,0.00865225307165899,0.09374650076115165,0.7832167832167832,0.8878157672945948,False,0.922909090909091,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,accuracy,0.7843137254901961,0.8545454545454545,0.07023172905525843,-0.005629883532360401,0.14552941176470585,0.08,0.11183556108571834,0.07229090909090907,0.1098426706037443,0.0979020979020979,0.21293706293706297,False,0.16186046511627908,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,ppv,0.7213114754098361,0.8235294117647058,0.10221793635486975,-0.07972433912836387,0.2623141974553462,0.252,0.24606521157692277,0.1043917559884201,0.1594986195668937,0.06593406593406594,0.19952221691352126,False,0.5515471698113208,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,npv,0.8780487804878049,0.868421052631579,-0.009627727856225898,-0.02758569739952712,0.0,0.1,0.02077104841848464,-0.007500779457895512,0.1343948875976307,0.8431568431568431,1.0,False,0.3726060606060606,False
uni2,epistemic,within_encoder_mi_uni2,0.7,threshold_only_local,0.1361551582813263,102,0.5392156862745098,0.3877551020408163,0.6792452830188679,0.34545454545454546,55,f1,0.8,0.7777777777777778,-0.022222222222222254,-0.1784863001874322,0.09277758182281949,0.744,0.1899493486756067,-0.01873531462681355,0.11660811886528843,0.6173826173826173,0.8181592843246979,False,0.9463597122302159,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,auroc,0.8771659607239122,0.8854895104895105,0.008323549765598348,-0.03467519696043488,0.05360049849950816,0.616,0.06063957889612164,0.00825858675139568,0.06873697573055955,0.7192807192807192,0.8880624326168881,False,0.824340425531915,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,auprc,0.8356211328651544,0.8148321348128232,-0.020788998052331142,-0.08914262404031341,0.04658816032295209,0.65,0.09699409118632829,-0.022522167432193263,0.11457860151157674,0.5954045954045954,0.999000999000999,False,0.9979999999999999,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,bss,0.4293793489370368,0.45620683264483475,0.026827483707797972,-0.12024692225221732,0.17159351204262108,0.662,0.2094497076039073,0.028780690744574455,0.2028445883963709,0.6673326673326674,0.7819251455615093,False,0.76792,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,balanced_accuracy,0.7989988448209473,0.8120629370629371,0.013064092241989789,-0.05369471665824633,0.08099637790495155,0.68,0.09467471570311431,0.013273835950866064,0.07452910754529793,0.6153846153846154,0.7234927234927235,False,0.7861794019933556,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,sensitivity,0.673469387755102,0.6923076923076923,0.01883830455259028,-0.10685096153846149,0.147941672517476,0.81,0.1797500222922624,0.019638550705452618,0.1300229758767567,0.7152847152847153,0.8889967175681461,False,0.9027987220447286,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,specificity,0.9245283018867925,0.9318181818181818,0.007289879931389298,-0.023005584230995708,0.05797372302922712,0.812,0.05862734480689766,0.006909121196279289,0.06969289527758622,0.7952047952047953,0.8285367327283496,False,0.8286686217008798,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,brier,0.14243577766344823,0.12695905784781816,-0.015476719815630063,-0.04845161047821841,0.015069166314655102,0.29,0.04494164865971031,-0.015332433867819711,0.050686629838000534,0.37962037962037964,0.4635364635364636,False,0.35660777385159004,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,ece,0.14137711369560335,0.12196066136072789,-0.01941645233487546,-0.07036943460587369,0.019021011722491973,0.288,0.06457101589017943,-0.025492044013818466,0.06300648404275153,0.25574425574425574,0.4238047666619095,False,0.5192953367875647,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,cal_gap,-0.042171608227505986,-0.0217262552385884,0.020445352988917587,-0.035823521177084434,0.07253042793972346,0.504,0.07657475142645798,0.020587421874515663,0.06948631282845968,0.40559440559440557,0.6163618041347299,False,0.7396820083682007,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,accuracy,0.803921568627451,0.8428571428571429,0.03893557422969185,-0.013743550051599539,0.09611364264015461,0.152,0.0804159632107512,0.03891428571428557,0.0759948735949279,0.23576423576423577,0.34913171934448534,False,0.23405309734513274,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,ppv,0.8918918918918919,0.8571428571428571,-0.03474903474903479,-0.11579833730668136,0.05718208874458873,0.49,0.12412275895252455,-0.03486376365240906,0.09870951151115528,0.38161838161838163,0.5603510413636996,False,0.7337,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,npv,0.7538461538461538,0.8367346938775511,0.08288854003139723,0.011323652537938336,0.16113095238095235,0.012,0.10613648731095575,0.0826877701447919,0.1019129233626682,0.027972027972027972,0.2561648877438351,False,0.10707692307692308,False
uni2,epistemic,within_encoder_mi_uni2,0.7,cutoff_only_local,0.7085506,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,f1,0.7674418604651163,0.7659574468085106,-0.0014844136566056765,-0.10078959773727222,0.08354053544494716,0.962,0.13251456388887978,-5.0597693170173486e-05,0.09894828871299677,0.955044955044955,1.0,False,1.0,False
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,auroc,0.8771659607239122,0.8854895104895105,0.008323549765598348,-0.03298066821254637,0.048543438968440086,0.668,0.05762240973200341,0.007487684483522106,0.06789163878801738,0.7592407592407593,0.8880624326168881,False,0.824340425531915,False
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,auprc,0.8356211328651544,0.8148321348128232,-0.020788998052331142,-0.090992649726538,0.04030890580061663,0.616,0.09678188896793735,-0.02358675236187724,0.11382850406126152,0.6193806193806194,0.999000999000999,False,0.9979999999999999,False
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,bss,0.4293793489370368,0.45620683264483475,0.026827483707797972,-0.11564980757471773,0.17229896363783917,0.728,0.20824765325810557,0.026488190369018394,0.20003751161478356,0.7412587412587412,0.8541657018478211,False,0.8361188118811881,False
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,balanced_accuracy,0.7886022333461686,0.8015734265734266,0.012971193227257927,-0.0457583235235771,0.0734060853293777,0.614,0.08251820408740956,0.011837643143332022,0.07874995113706947,0.6853146853146853,0.7819328212770835,False,0.7292559726962458,False
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,sensitivity,0.8979591836734694,0.8076923076923077,-0.09026687598116168,-0.1845621459286056,-0.022966830466830568,0.006,0.11345768813001475,-0.09120901859479702,0.08483428699380548,0.001998001998001998,0.014793716921376496,True,0.036631578947368425,True
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,specificity,0.6792452830188679,0.7954545454545454,0.11620926243567753,0.04092396197000642,0.21819061441702958,0.0,0.12104225568188562,0.11488430488146106,0.12725639822082296,0.013986013986013986,0.035015344367862355,True,0.0,True
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,brier,0.14243577766344823,0.12695905784781816,-0.015476719815630063,-0.047595185595328125,0.012227120718536936,0.31,0.04329361930020997,-0.014744187800434044,0.05003797821538494,0.4035964035964036,0.479356820653749,False,0.37852631578947366,False
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,ece,0.14137711369560335,0.12196066136072789,-0.01941645233487546,-0.06901948195517087,0.018648812042391615,0.228,0.06111828186748918,-0.025845024458877736,0.06134768997211483,0.24975024975024976,0.41785137938984096,False,0.438364640883978,False
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,cal_gap,-0.042171608227505986,-0.0217262552385884,0.020445352988917587,-0.03365382056899933,0.0730765774672997,0.484,0.07707677587348107,0.020583327321388845,0.07064544643362025,0.4155844155844156,0.6207011872247924,False,0.7396820083682007,False
uni2,epistemic,within_encoder_mi_uni2,0.7,fully_local,0.1361551582813263,102,0.6862745098039216,0.5306122448979592,0.8301886792452831,0.37142857142857144,70,accuracy,0.7843137254901961,0.8,0.015686274509803977,-0.03603849647967303,0.07684932374830067,0.592,0.08154907798646177,0.014528571428571446,0.08110703326775515,0.7832167832167832,0.9262872720499837,False,0.6913288590604026,False
