fold,n_patches,maha_mean,maha_std,maha_median,maha_p90,maha_p95,maha_p99,maha_top5_mean,mahapc_mean,mahapc_p95,mahapc_top5_mean,mahaenergy_mean,mahaenergy_p95,mahaenergy_top5_mean,featnorm_mean,featnorm_p95,featnorm_top5_mean,case_id,encoder,dataset,maha_status,maha_error
1,5373,67.75562700147356,24.411027171008477,61.89425386348034,102.79306810054005,116.45240176489386,140.19038805902173,131.38187475489448,66.90454966862131,116.1684093495483,131.33235049676335,80.04303905879881,104.58994691840006,112.11137932824495,33.21118904708729,35.8125,36.44098513011152,TCGA-08-0359,hoptimus,tcga,ok,
2,5373,71.58894480585792,22.94851576544415,67.7157420943619,103.19135606038834,114.14976576794962,137.16999755645588,128.27296735414353,70.8436708993745,112.22797741226586,125.80360235689065,81.89287915649884,103.27651908900035,110.27884999528163,33.21118904708729,35.8125,36.44098513011152,TCGA-08-0359,hoptimus,tcga,ok,
3,5373,70.16841332855849,25.93205521968703,64.02239237383361,108.52844552342304,126.56221337256109,147.3974302344043,139.5093252480766,69.14525051382284,121.5936583041166,133.5943152274963,81.14735391992028,109.57390597420846,115.85564353565822,33.21118904708729,35.8125,36.44098513011152,TCGA-08-0359,hoptimus,tcga,ok,
4,5373,70.63287181803274,23.309971313884017,65.60189271038678,104.46002908509348,116.93157736636648,140.7478940834344,131.58592447307325,69.73545383000855,114.34888904551663,128.55190085406164,81.23862293346049,104.48031895157521,111.71991566103355,33.21118904708729,35.8125,36.44098513011152,TCGA-08-0359,hoptimus,tcga,ok,
0,4493,62.842165429524364,24.773988692867263,57.982876356507845,98.11386483814312,110.09299574211353,132.4631331391205,123.93707526322208,59.17360003527477,102.28537168571326,115.10745613471258,77.67450953512072,101.36117441118675,108.27680306246782,33.615739066325396,35.5625,35.85041666666667,TCGA-81-5910,hoptimus,tcga,ok,
1,4493,59.78218882054415,22.68517827184365,55.04887410408945,91.61715527460947,102.9276863070202,128.76399407168216,118.28887392403367,57.15460935452448,96.99754849660702,111.4730997782986,76.03516098994434,97.57004239331464,105.34273999482765,33.615739066325396,35.5625,35.85041666666667,TCGA-81-5910,hoptimus,tcga,ok,
2,4493,66.67201138868442,25.564542343908073,62.588300965382764,102.15387214543657,114.1763932442784,138.73933562867572,129.56291583403294,63.51645935026358,109.2444770745331,123.7601783808954,79.3600549738071,103.15863033663143,110.88051076814239,33.615739066325396,35.5625,35.85041666666667,TCGA-81-5910,hoptimus,tcga,ok,
3,4493,63.385454981129485,25.098986746435596,58.53784876423855,99.18604380241905,111.44492948901352,135.52408183153182,126.52399677557605,60.997493496887266,106.57484651404226,121.13414072590776,77.67022642121673,101.70359764411229,109.35740544321413,33.615739066325396,35.5625,35.85041666666667,TCGA-81-5910,hoptimus,tcga,ok,
4,4493,62.148669130428765,23.120139723739502,57.704806658435864,94.25788385677386,107.43348889482631,130.43711462434078,121.33717667767554,59.4547794357345,102.55394645768705,116.55461420419026,77.04555997861695,99.7517862063925,106.68861764618244,33.615739066325396,35.5625,35.85041666666667,TCGA-81-5910,hoptimus,tcga,ok,
0,1145,93.83674526142877,23.115916308121378,90.42097026645185,124.80384134944546,136.74171002255036,161.2133507910656,150.36549366201547,91.82416057143035,131.61318392285133,145.52928171174815,93.10722402981062,114.62941304232164,121.41774098508313,32.844596069869,35.4375,36.12230603448276,TCGA-19-1385,hoptimus,tcga,ok,
1,1145,89.84994677499881,25.389373348446664,85.25643871953783,124.92500984562132,138.25175694733707,164.30433566958277,153.9956425783896,88.5328015125382,135.6339678005425,150.54054095437974,91.10887764722754,115.18629487928925,123.19810324259419,32.844596069869,35.4375,36.12230603448276,TCGA-19-1385,hoptimus,tcga,ok,
2,1145,91.73985889171134,26.276538041986463,89.30505045171432,126.38711132393901,138.4209891219392,164.75871555356923,154.67490279692444,89.06466320637116,131.8681535103726,148.4038117426451,92.00212261758193,115.38324706206676,123.53922920132688,32.844596069869,35.4375,36.12230603448276,TCGA-19-1385,hoptimus,tcga,ok,
3,1145,89.79087118170922,26.60640108561934,84.98290826017418,124.76903939053207,138.9905252507945,171.8610559499381,159.8635247100787,85.90823705482087,133.2802976374837,152.08346784036715,90.908305191607,115.45355687177245,125.94980825179758,32.844596069869,35.4375,36.12230603448276,TCGA-19-1385,hoptimus,tcga,ok,
4,1145,95.91884457431614,24.67914701711734,92.37474921517457,126.84131388885507,140.94250148241173,168.64780376440967,159.13892065862194,95.22362681184647,140.53527368980235,157.5403238327154,93.9257211522559,116.48855495078767,125.5575839580532,32.844596069869,35.4375,36.12230603448276,TCGA-19-1385,hoptimus,tcga,ok,
0,5465,76.71184737446946,34.13450253246621,68.13975772259712,117.3315597300039,157.52452543725445,198.27187910409734,184.57425404143493,73.87315053108391,153.1242831059684,176.85503807939534,84.56627908158883,124.99343423051155,138.46662722609275,33.42268126715462,37.625,38.64005474452555,TCGA-12-0657,hoptimus,tcga,ok,
1,5465,72.2550842675916,28.619979033874298,65.78512006263291,109.07425541574742,135.0248475859912,170.527381098771,156.45736755638944,70.89595875639931,136.48736913190092,158.04822621160596,82.28889071839241,113.70277302182292,124.71483068846726,33.42268126715462,37.625,38.64005474452555,TCGA-12-0657,hoptimus,tcga,ok,
2,5465,76.32200972312869,35.57702012929504,67.12303330317168,112.24726792944469,156.65481017913845,220.92697601893275,198.26722604473272,73.54535538120346,155.54592157474534,194.6783361973484,84.23835230736681,124.41664082171184,145.1864285045557,33.42268126715462,37.625,38.64005474452555,TCGA-12-0657,hoptimus,tcga,ok,
3,5465,82.01072375278402,44.6530533830334,69.60351843586812,130.01254379955702,198.28717807486055,254.7089605593052,233.200662627427,78.18794853275709,188.88661005833015,222.5063018129628,87.01290550888197,145.3082385949172,162.70454261060783,33.42268126715462,37.625,38.64005474452555,TCGA-12-0657,hoptimus,tcga,ok,
4,5465,78.00098601260797,28.595151278451326,71.72975181289617,118.03984847393912,140.560123220938,168.57785988994908,157.43929786539823,75.53621564975205,140.56831030063847,158.24711247156947,85.00427593644628,116.74652074373368,125.21774506760276,33.42268126715462,37.625,38.64005474452555,TCGA-12-0657,hoptimus,tcga,ok,
0,5614,69.58240128305421,24.22414295941069,66.14996083469126,101.53519169885075,115.4530043896874,140.6845673400234,131.49250649637824,67.08838191823055,111.53461356546404,126.7249107192782,81.00408118308285,104.07526141833355,111.9949905154082,32.32307067153545,35.22968749999998,35.65836298932384,TCGA-14-0786,hoptimus,tcga,ok,
1,5614,69.00516839393431,25.194165839707175,64.58257468378979,103.76443340048043,115.33014426744239,141.71551135799118,131.62989437156648,67.33459252388613,112.91480752781142,129.57400066377667,80.63583912879534,103.89035955605527,111.98838696076312,32.32307067153545,35.22968749999998,35.65836298932384,TCGA-14-0786,hoptimus,tcga,ok,
2,5614,69.04368287555069,26.875587647770683,63.53278001013224,106.14875645458423,121.18446884228783,153.74459715366933,140.6453308055266,67.0808256831736,116.65854923679467,135.5253205284176,80.57697043726738,106.74088935052686,116.40905765671117,32.32307067153545,35.22968749999998,35.65836298932384,TCGA-14-0786,hoptimus,tcga,ok,
