dataset,encoder,patient_id,n_patches,featnorm_mean
tcga,hoptimus,TCGA-08-0346,1534.0,32.34120355280313
tcga,hoptimus,TCGA-08-0347,3473.0,35.08310088540167
tcga,hoptimus,TCGA-08-0348,149.0,32.26719798657718
tcga,hoptimus,TCGA-08-0349,1751.0,31.29235079954312
tcga,hoptimus,TCGA-08-0350,4088.0,32.41731898238748
tcga,hoptimus,TCGA-08-0351,4111.0,32.83842510946242
tcga,hoptimus,TCGA-08-0352,899.0,28.463518492769744
tcga,hoptimus,TCGA-08-0353,4491.0,31.850784903139605
tcga,hoptimus,TCGA-08-0354,989.0,32.89624936804854
tcga,hoptimus,TCGA-08-0355,2476.0,32.77005502827141
tcga,hoptimus,TCGA-08-0356,4942.0,31.35447440307568
tcga,hoptimus,TCGA-08-0357,4889.0,32.85040077214154
tcga,hoptimus,TCGA-08-0358,3264.0,33.249736711090684
tcga,hoptimus,TCGA-08-0359,5373.0,33.21118904708729
tcga,hoptimus,TCGA-08-0360,2777.0,30.855959668707236
tcga,hoptimus,TCGA-08-0373,271.0,31.6346286900369
tcga,hoptimus,TCGA-08-0375,1110.0,32.484163851351354
tcga,hoptimus,TCGA-08-0380,4316.0,33.72393057808156
tcga,hoptimus,TCGA-08-0385,5988.0,33.61125636690047
tcga,hoptimus,TCGA-08-0386,236.0,31.18796345338983
tcga,hoptimus,TCGA-08-0389,2761.0,34.01482139623325
tcga,hoptimus,TCGA-08-0390,2483.0,32.12705144985904
tcga,hoptimus,TCGA-08-0392,4262.0,32.82150765485687
tcga,hoptimus,TCGA-12-0615,5732.0,33.26415572662247
tcga,hoptimus,TCGA-12-0616,4296.0,30.9870155377095
tcga,hoptimus,TCGA-12-0618,7430.0,34.14898637281292
tcga,hoptimus,TCGA-12-0619,2627.0,30.69476232394366
tcga,hoptimus,TCGA-12-0620,2400.0,32.18826171875
tcga,hoptimus,TCGA-12-0656,4469.0,33.10554654285075
tcga,hoptimus,TCGA-12-0657,5465.0,33.42268126715462
tcga,hoptimus,TCGA-12-0662,4882.0,33.56303768947153
tcga,hoptimus,TCGA-12-0670,3217.0,32.52870978396021
tcga,hoptimus,TCGA-12-0688,4592.0,32.06823347669861
tcga,hoptimus,TCGA-12-0691,5746.0,32.767302797598326
tcga,hoptimus,TCGA-12-0692,4609.0,34.23321219353439
tcga,hoptimus,TCGA-12-0707,4512.0,32.995321503767734
tcga,hoptimus,TCGA-12-0773,4163.0,32.30936223877012
tcga,hoptimus,TCGA-12-0775,3687.0,31.834019867100626
tcga,hoptimus,TCGA-12-0778,7481.0,33.09138985429755
tcga,hoptimus,TCGA-12-0818,5409.0,32.604230218154925
tcga,hoptimus,TCGA-12-0819,2569.0,33.04872396847022
tcga,hoptimus,TCGA-12-0821,2489.0,32.61206182201688
tcga,hoptimus,TCGA-12-0822,4393.0,33.06846830184384
tcga,hoptimus,TCGA-12-0826,4706.0,30.958576816829584
tcga,hoptimus,TCGA-12-0827,4387.0,32.273197087987235
tcga,hoptimus,TCGA-12-0828,2948.0,32.47942991010855
tcga,hoptimus,TCGA-12-0829,5801.0,32.13731738062403
tcga,hoptimus,TCGA-12-1088,5713.0,32.273652196744266
tcga,hoptimus,TCGA-12-1089,4305.0,32.56225319396051
tcga,hoptimus,TCGA-12-1092,3742.0,31.95687049037948
tcga,hoptimus,TCGA-12-1093,8985.0,30.97267320534224
tcga,hoptimus,TCGA-12-1598,4863.0,31.29219681780794
tcga,hoptimus,TCGA-12-1599,7124.0,32.78765002105558
tcga,hoptimus,TCGA-12-1600,3904.0,30.75607950179303
tcga,hoptimus,TCGA-12-1602,5042.0,30.48054777370092
tcga,hoptimus,TCGA-12-3644,1479.0,32.27817570993915
tcga,hoptimus,TCGA-12-3646,5299.0,32.39839474429137
tcga,hoptimus,TCGA-12-3648,5631.0,33.374112058248976
tcga,hoptimus,TCGA-12-3649,5068.0,33.11588027821626
tcga,hoptimus,TCGA-12-3650,6627.0,34.892294307378904
tcga,hoptimus,TCGA-12-3651,6389.0,31.32350279777743
tcga,hoptimus,TCGA-12-3652,4145.0,32.85799532569361
tcga,hoptimus,TCGA-12-3653,5836.0,32.94118403015764
tcga,hoptimus,TCGA-14-0786,5614.0,32.32307067153545
tcga,hoptimus,TCGA-14-0787,2854.0,31.77868780658725
tcga,hoptimus,TCGA-14-0789,7511.0,34.74107766941819
tcga,hoptimus,TCGA-14-0813,3673.0,30.66345204873401
tcga,hoptimus,TCGA-14-0817,3210.0,31.891642328660435
tcga,hoptimus,TCGA-14-0867,6345.0,29.837389184397164
tcga,hoptimus,TCGA-14-0871,5539.0,29.354263517783
tcga,hoptimus,TCGA-14-1034,3862.0,29.381894096323144
tcga,hoptimus,TCGA-14-1037,3463.0,31.32504782702859
tcga,hoptimus,TCGA-14-1396,6164.0,31.029070003244648
tcga,hoptimus,TCGA-14-1451,5989.0,32.709884788779426
tcga,hoptimus,TCGA-14-1453,4502.0,33.19122403931586
tcga,hoptimus,TCGA-14-1455,1183.0,33.68886041842772
tcga,hoptimus,TCGA-14-1458,5359.0,33.272132743982084
tcga,hoptimus,TCGA-14-1794,1089.0,31.36346418732783
tcga,hoptimus,TCGA-14-1795,4217.0,30.84800361631492
tcga,hoptimus,TCGA-14-1821,2312.0,31.233942474048444
tcga,hoptimus,TCGA-14-1823,5268.0,29.99634289578588
tcga,hoptimus,TCGA-14-1825,3544.0,31.37096148419864
tcga,hoptimus,TCGA-14-1827,3068.0,31.122107235984355
tcga,hoptimus,TCGA-14-1829,4089.0,31.79409314624603
tcga,hoptimus,TCGA-15-0742,2114.0,31.143936258278142
tcga,hoptimus,TCGA-15-1444,5934.0,34.26244944388271
tcga,hoptimus,TCGA-15-1446,4022.0,33.06888674788662
tcga,hoptimus,TCGA-19-0957,2022.0,33.452259520276954
tcga,hoptimus,TCGA-19-1385,1145.0,32.844596069869
tcga,hoptimus,TCGA-19-1386,342.0,32.74707602339181
tcga,hoptimus,TCGA-19-1387,3178.0,33.02907193989931
tcga,hoptimus,TCGA-19-1790,134.0,32.10039645522388
tcga,hoptimus,TCGA-19-1791,313.0,36.24630591054313
tcga,hoptimus,TCGA-19-2619,2682.0,33.20364350298285
tcga,hoptimus,TCGA-19-2621,504.0,34.72870163690476
tcga,hoptimus,TCGA-19-2623,485.0,32.45364046391752
tcga,hoptimus,TCGA-19-2624,434.0,32.20082085253456
tcga,hoptimus,TCGA-19-2625,1622.0,31.54743372379778
tcga,hoptimus,TCGA-19-2629,441.0,32.51310941043084
tcga,hoptimus,TCGA-19-2631,451.0,33.835296563192905
tcga,hoptimus,TCGA-19-4068,693.0,34.98938041125541
tcga,hoptimus,TCGA-19-5947,6525.0,32.136420019157086
tcga,hoptimus,TCGA-19-5950,3781.0,32.96209253504364
tcga,hoptimus,TCGA-19-5951,5654.0,33.40814854527768
tcga,hoptimus,TCGA-19-5952,4952.0,33.72801708905493
tcga,hoptimus,TCGA-19-5953,7331.0,31.67185368640022
tcga,hoptimus,TCGA-19-5954,5560.0,32.245208520683455
tcga,hoptimus,TCGA-19-5955,2783.0,31.287510106000717
tcga,hoptimus,TCGA-19-5956,5799.0,31.36170568201414
tcga,hoptimus,TCGA-19-5958,6725.0,33.68868959107807
tcga,hoptimus,TCGA-19-5959,4292.0,32.636529444315
tcga,hoptimus,TCGA-19-5960,7586.0,33.26691644147113
tcga,hoptimus,TCGA-19-A60I,1170.0,31.011271367521367
tcga,hoptimus,TCGA-19-A6J4,3953.0,32.141613173539085
tcga,hoptimus,TCGA-19-A6J5,7371.0,30.9420088013838
tcga,hoptimus,TCGA-26-1439,3518.0,32.59572200113701
tcga,hoptimus,TCGA-26-1442,4690.0,32.35399120469083
tcga,hoptimus,TCGA-26-1799,4693.0,33.36573753462604
tcga,hoptimus,TCGA-26-5132,3901.0,32.28198298513202
tcga,hoptimus,TCGA-26-5133,7415.0,32.957025455158465
tcga,hoptimus,TCGA-26-5134,3038.0,33.71652814351547
tcga,hoptimus,TCGA-26-5135,1830.0,33.52234460382514
tcga,hoptimus,TCGA-26-5136,3605.0,33.2283330443828
tcga,hoptimus,TCGA-26-5139,2529.0,32.099322854883354
tcga,hoptimus,TCGA-26-6173,4704.0,30.78667756164966
tcga,hoptimus,TCGA-26-6174,1718.0,32.97718095168801
tcga,hoptimus,TCGA-26-A7UX,2959.0,32.96001605272051
tcga,hoptimus,TCGA-27-1830,4752.0,32.305502946127945
tcga,hoptimus,TCGA-27-1831,3220.0,32.27233598602484
tcga,hoptimus,TCGA-27-1832,5283.0,33.14137327276169
tcga,hoptimus,TCGA-27-1833,4142.0,33.43663613592467
tcga,hoptimus,TCGA-27-1834,3982.0,32.35895121798092
tcga,hoptimus,TCGA-27-1835,4516.0,31.550234582595216
tcga,hoptimus,TCGA-27-1836,5102.0,33.59326612112897
tcga,hoptimus,TCGA-27-1837,4017.0,32.94506939258153
tcga,hoptimus,TCGA-27-1838,2981.0,33.15960982053002
tcga,hoptimus,TCGA-27-2518,4121.0,33.271649781606406
tcga,hoptimus,TCGA-27-2519,3516.0,33.601486952502846
tcga,hoptimus,TCGA-27-2521,3599.0,33.87979299805502
tcga,hoptimus,TCGA-27-2523,3365.0,33.65339895988113
tcga,hoptimus,TCGA-27-2524,4436.0,32.317561570108204
tcga,hoptimus,TCGA-27-2526,2659.0,33.56130711733734
tcga,hoptimus,TCGA-27-2527,4188.0,32.426777399713465
tcga,hoptimus,TCGA-27-2528,3591.0,32.51787889863548
tcga,hoptimus,TCGA-28-1745,856.0,31.24916033878505
tcga,hoptimus,TCGA-28-1746,1209.0,31.09128153432589
tcga,hoptimus,TCGA-28-1749,412.0,30.831803701456312
tcga,hoptimus,TCGA-28-1750,1578.0,31.72436430608365
tcga,hoptimus,TCGA-28-1751,3363.0,30.91063596491228
tcga,hoptimus,TCGA-28-1752,1833.0,31.15242259956356
tcga,hoptimus,TCGA-28-1755,923.0,32.42788461538461
tcga,hoptimus,TCGA-28-1757,2247.0,31.863894915442813
tcga,hoptimus,TCGA-28-1760,1083.0,31.461276546629733
tcga,hoptimus,TCGA-41-2571,553.0,29.55922242314648
tcga,hoptimus,TCGA-41-2572,360.0,28.32769097222222
tcga,hoptimus,TCGA-41-2573,2596.0,31.23252118644068
tcga,hoptimus,TCGA-41-2575,1972.0,31.23731459178499
tcga,hoptimus,TCGA-41-3392,1322.0,31.260247257942513
tcga,hoptimus,TCGA-41-3393,880.0,29.83785511363636
tcga,hoptimus,TCGA-41-3915,2223.0,29.117872807017545
tcga,hoptimus,TCGA-41-5651,2160.0,30.183666087962955
tcga,hoptimus,TCGA-4W-AA9R,1158.0,33.33531681778929
tcga,hoptimus,TCGA-4W-AA9S,3880.0,33.24398759664948
tcga,hoptimus,TCGA-4W-AA9T,3481.0,31.119851515369145
tcga,hoptimus,TCGA-81-5910,4493.0,33.6157390663254
tcga,hoptimus,TCGA-81-5911,282.0,29.782579787234045
tcga,hoptimus,TCGA-87-5896,206.0,33.6171875
tcga,hoptimus,TCGA-CS-4938,1206.0,34.858973362354895
tcga,hoptimus,TCGA-CS-4942,429.0,34.7157634032634
tcga,hoptimus,TCGA-CS-4943,1284.0,31.400384540498443
tcga,hoptimus,TCGA-CS-4944,2566.0,33.10337100545596
tcga,hoptimus,TCGA-CS-5390,827.0,34.8048292019347
tcga,hoptimus,TCGA-CS-5393,1850.0,34.530625
tcga,hoptimus,TCGA-CS-5394,2736.0,33.05726882309941
tcga,hoptimus,TCGA-CS-5395,1660.0,34.440295557228914
tcga,hoptimus,TCGA-CS-5396,2007.0,34.04249190333832
tcga,hoptimus,TCGA-CS-5397,1921.0,33.7257043857366
tcga,hoptimus,TCGA-CS-6186,1492.0,33.21251885053619
tcga,hoptimus,TCGA-CS-6188,2651.0,30.81584779328556
tcga,hoptimus,TCGA-CS-6290,637.0,33.08509124803768
tcga,hoptimus,TCGA-CS-6665,1872.0,33.79382011217949
tcga,hoptimus,TCGA-CS-6666,3809.0,31.520112726437382
tcga,hoptimus,TCGA-CS-6667,876.0,33.64586900684932
tcga,hoptimus,TCGA-CS-6668,633.0,34.2937401263823
tcga,hoptimus,TCGA-CS-6669,2469.0,34.45518175374646
tcga,hoptimus,TCGA-CS-6670,3920.0,33.27969547193877
tcga,hoptimus,TCGA-DB-5270,5893.0,34.78156817410487
tcga,hoptimus,TCGA-DB-5273,7028.0,34.128477162777465
tcga,hoptimus,TCGA-DB-5274,5935.0,33.94471093091828
tcga,hoptimus,TCGA-DB-5275,4284.0,33.98186566293184
tcga,hoptimus,TCGA-DB-5276,4202.0,34.86034551999048
tcga,hoptimus,TCGA-DB-5277,4167.0,34.48902837772978
tcga,hoptimus,TCGA-DB-5278,3223.0,35.675666110766365
tcga,hoptimus,TCGA-DB-5279,3817.0,33.419717710243646
tcga,hoptimus,TCGA-DB-5280,3583.0,34.906607591403855
tcga,hoptimus,TCGA-DB-5281,4611.0,34.07009732162221
tcga,hoptimus,TCGA-DB-A4X9,3498.0,35.640339122355634
tcga,hoptimus,TCGA-DB-A4XA,2440.0,34.025230532786885
tcga,hoptimus,TCGA-DB-A4XB,4708.0,34.05062858432456
tcga,hoptimus,TCGA-DB-A4XC,2672.0,34.9221907747006
tcga,hoptimus,TCGA-DB-A4XD,1804.0,33.21764135254989
tcga,hoptimus,TCGA-DB-A4XE,4238.0,33.15641222274658
tcga,hoptimus,TCGA-DB-A4XF,5735.0,32.55767218831735
tcga,hoptimus,TCGA-DB-A4XG,3556.0,35.00984691366704
tcga,hoptimus,TCGA-DB-A4XH,4015.0,35.37890722291407
tcga,hoptimus,TCGA-DB-A64L,4716.0,34.026810326547924
tcga,hoptimus,TCGA-DB-A64O,3928.0,34.298708789460285
tcga,hoptimus,TCGA-DB-A64P,3319.0,35.61258568092799
tcga,hoptimus,TCGA-DB-A64Q,4723.0,35.3408916472581
tcga,hoptimus,TCGA-DB-A64R,2508.0,35.60069029106858
tcga,hoptimus,TCGA-DB-A64S,3650.0,33.58582191780822
tcga,hoptimus,TCGA-DB-A64U,5261.0,35.208307593613384
tcga,hoptimus,TCGA-DB-A64V,4746.0,35.615794879898864
tcga,hoptimus,TCGA-DB-A64W,2289.0,35.12497269550022
tcga,hoptimus,TCGA-DB-A64X,5679.0,34.15361144127487
tcga,hoptimus,TCGA-DB-A75K,4060.0,34.44939963054187
tcga,hoptimus,TCGA-DB-A75L,2902.0,32.40251873707788
tcga,hoptimus,TCGA-DB-A75M,2787.0,32.433098986365266
tcga,hoptimus,TCGA-DB-A75O,4141.0,33.41467565201642
tcga,hoptimus,TCGA-DB-A75P,3056.0,32.345723576570684
tcga,hoptimus,TCGA-DH-5140,3878.0,34.820163421866944
tcga,hoptimus,TCGA-DH-5141,3845.0,34.5144099479844
tcga,hoptimus,TCGA-DH-5142,4715.0,33.54288507423118
tcga,hoptimus,TCGA-DH-5143,2960.0,34.25118243243243
tcga,hoptimus,TCGA-DH-5144,4467.0,34.79465385045892
tcga,hoptimus,TCGA-DH-A669,5349.0,32.305632478033274
tcga,hoptimus,TCGA-DH-A66B,3672.0,34.013348481753816
tcga,hoptimus,TCGA-DH-A66D,5342.0,34.16558346593036
tcga,hoptimus,TCGA-DH-A66F,3743.0,33.82654705450174
tcga,hoptimus,TCGA-DH-A66G,3874.0,34.6680836990191
tcga,hoptimus,TCGA-DH-A7UR,4615.0,32.05337892741062
tcga,hoptimus,TCGA-DH-A7US,3053.0,35.100531239764166
tcga,hoptimus,TCGA-DH-A7UT,2996.0,33.02231621328438
tcga,hoptimus,TCGA-DH-A7UU,3100.0,32.39695564516129
tcga,hoptimus,TCGA-DH-A7UV,4516.0,33.235970023250665
tcga,hoptimus,TCGA-DU-5847,512.0,32.632781982421875
tcga,hoptimus,TCGA-DU-5849,1949.0,33.031153796818884
tcga,hoptimus,TCGA-DU-5851,401.0,34.54796602244389
tcga,hoptimus,TCGA-DU-5852,837.0,34.07903972520908
tcga,hoptimus,TCGA-DU-5853,415.0,32.75523343373494
tcga,hoptimus,TCGA-DU-5854,713.0,32.41072054698457
tcga,hoptimus,TCGA-DU-5855,312.0,31.995142227564106
tcga,hoptimus,TCGA-DU-5870,497.0,34.66476986921529
tcga,hoptimus,TCGA-DU-5871,1046.0,31.934273422562143
tcga,hoptimus,TCGA-DU-5872,693.0,33.231624278499275
tcga,hoptimus,TCGA-DU-5874,787.0,34.485864040660736
tcga,hoptimus,TCGA-DU-6392,724.0,30.784185082872927
tcga,hoptimus,TCGA-DU-6393,970.0,34.06913659793815
tcga,hoptimus,TCGA-DU-6394,833.0,34.659626350540215
tcga,hoptimus,TCGA-DU-6395,955.0,34.670009816753925
tcga,hoptimus,TCGA-DU-6396,954.0,33.0224875524109
tcga,hoptimus,TCGA-DU-6397,553.0,33.29057414104882
tcga,hoptimus,TCGA-DU-6399,323.0,33.321062306501545
tcga,hoptimus,TCGA-DU-6400,670.0,33.45415111940299
tcga,hoptimus,TCGA-DU-6401,1081.0,32.315029486586496
tcga,hoptimus,TCGA-DU-6402,1717.0,31.69194998543972
tcga,hoptimus,TCGA-DU-6403,1109.0,34.33625450856628
tcga,hoptimus,TCGA-DU-6404,1265.0,33.567354249011856
tcga,hoptimus,TCGA-DU-6405,1551.0,34.977877176015475
tcga,hoptimus,TCGA-DU-6406,1450.0,34.23016163793103
tcga,hoptimus,TCGA-DU-6407,1158.0,32.20814443005181
tcga,hoptimus,TCGA-DU-6408,1448.0,33.45261783494475
tcga,hoptimus,TCGA-DU-6410,270.0,34.53987268518519
tcga,hoptimus,TCGA-DU-6542,895.0,33.169553072625696
tcga,hoptimus,TCGA-DU-7006,351.0,32.63528311965812
tcga,hoptimus,TCGA-DU-7007,2577.0,33.831514357780364
tcga,hoptimus,TCGA-DU-7008,230.0,32.6859375
tcga,hoptimus,TCGA-DU-7009,452.0,34.67975663716814
tcga,hoptimus,TCGA-DU-7010,240.0,31.76966145833333
tcga,hoptimus,TCGA-DU-7011,218.0,33.74025229357798
tcga,hoptimus,TCGA-DU-7012,541.0,34.475970425138634
tcga,hoptimus,TCGA-DU-7013,583.0,33.14137542881647
tcga,hoptimus,TCGA-DU-7015,411.0,34.42632299270073
tcga,hoptimus,TCGA-DU-7018,224.0,34.216517857142854
tcga,hoptimus,TCGA-DU-7019,185.0,32.488006756756754
tcga,hoptimus,TCGA-DU-7290,544.0,32.76002412683823
tcga,hoptimus,TCGA-DU-7292,822.0,33.84416818734793
tcga,hoptimus,TCGA-DU-7294,707.0,34.50327086280057
tcga,hoptimus,TCGA-DU-7298,431.0,32.61963457076566
tcga,hoptimus,TCGA-DU-7299,999.0,33.6483983983984
tcga,hoptimus,TCGA-DU-7300,1817.0,33.29804451018162
tcga,hoptimus,TCGA-DU-7301,721.0,33.215239251040224
tcga,hoptimus,TCGA-DU-7302,421.0,33.389660035629454
tcga,hoptimus,TCGA-DU-7304,990.0,32.385116792929296
tcga,hoptimus,TCGA-DU-7306,1187.0,33.701097830665546
tcga,hoptimus,TCGA-DU-7309,997.0,32.722197843530594
tcga,hoptimus,TCGA-DU-8158,378.0,32.4119957010582
tcga,hoptimus,TCGA-DU-8161,287.0,33.60447517421603
tcga,hoptimus,TCGA-DU-8162,159.0,32.118612421383645
tcga,hoptimus,TCGA-DU-8163,184.0,32.58016304347826
tcga,hoptimus,TCGA-DU-8164,107.0,34.704585280373834
tcga,hoptimus,TCGA-DU-8165,193.0,31.65770725388601
tcga,hoptimus,TCGA-DU-8167,215.0,33.54912790697674
tcga,hoptimus,TCGA-DU-8168,353.0,34.60486012747875
tcga,hoptimus,TCGA-DU-A5TP,210.0,34.293526785714285
tcga,hoptimus,TCGA-DU-A5TR,260.0,33.99044471153846
tcga,hoptimus,TCGA-DU-A5TS,203.0,34.41895012315271
tcga,hoptimus,TCGA-DU-A5TT,320.0,31.4115234375
tcga,hoptimus,TCGA-DU-A5TU,378.0,35.423776455026456
tcga,hoptimus,TCGA-DU-A5TW,418.0,34.18376196172249
tcga,hoptimus,TCGA-DU-A5TY,228.0,34.96594024122807
tcga,hoptimus,TCGA-DU-A6S2,343.0,34.80320699708455
tcga,hoptimus,TCGA-DU-A6S3,257.0,33.08365758754864
tcga,hoptimus,TCGA-DU-A6S6,218.0,33.42008314220183
tcga,hoptimus,TCGA-DU-A6S7,311.0,32.67252813504823
tcga,hoptimus,TCGA-DU-A6S8,227.0,35.51507433920705
tcga,hoptimus,TCGA-DU-A76K,559.0,33.65161001788909
tcga,hoptimus,TCGA-DU-A76L,490.0,33.133131377551024
tcga,hoptimus,TCGA-DU-A76O,115.0,34.93410326086956
tcga,hoptimus,TCGA-DU-A76R,311.0,34.353245578778136
tcga,hoptimus,TCGA-DU-A7T6,344.0,33.98828125
tcga,hoptimus,TCGA-DU-A7T8,254.0,34.04515255905512
tcga,hoptimus,TCGA-DU-A7TA,210.0,33.11808035714286
tcga,hoptimus,TCGA-DU-A7TB,427.0,34.472226288056206
tcga,hoptimus,TCGA-DU-A7TD,221.0,34.695347850678736
tcga,hoptimus,TCGA-DU-A7TG,454.0,34.7972191629956
tcga,hoptimus,TCGA-DU-A7TJ,538.0,34.49985478624535
tcga,hoptimus,TCGA-E1-A7YD,7508.0,34.13944292754395
tcga,hoptimus,TCGA-E1-A7YE,5092.0,32.09824847800471
tcga,hoptimus,TCGA-E1-A7YH,3965.0,34.746130201765446
tcga,hoptimus,TCGA-E1-A7YI,3346.0,34.25040626867902
tcga,hoptimus,TCGA-E1-A7YJ,5427.0,32.34026914040906
tcga,hoptimus,TCGA-E1-A7YK,6741.0,34.11977080551847
tcga,hoptimus,TCGA-E1-A7YL,6655.0,34.701023666416226
tcga,hoptimus,TCGA-E1-A7YM,4437.0,33.67183978476448
tcga,hoptimus,TCGA-E1-A7YN,4841.0,34.63956956207395
tcga,hoptimus,TCGA-E1-A7YO,3649.0,34.806526616881335
tcga,hoptimus,TCGA-E1-A7YS,4735.0,33.41339757127772
tcga,hoptimus,TCGA-E1-A7YU,4915.0,34.12680569684639
tcga,hoptimus,TCGA-E1-A7YV,4561.0,33.206715221442664
tcga,hoptimus,TCGA-E1-A7YW,4309.0,34.29744792875377
tcga,hoptimus,TCGA-E1-A7YY,3766.0,34.42818557488051
tcga,hoptimus,TCGA-E1-A7Z2,2498.0,34.76708241593275
tcga,hoptimus,TCGA-E1-A7Z3,1677.0,33.5988837954681
tcga,hoptimus,TCGA-E1-A7Z4,5412.0,34.13644158813747
tcga,hoptimus,TCGA-E1-A7Z6,4358.0,34.40529629417164
tcga,hoptimus,TCGA-EZ-7264,1800.0,35.21799479166667
tcga,hoptimus,TCGA-F6-A8O3,982.0,36.013095086558046
tcga,hoptimus,TCGA-F6-A8O4,3539.0,35.17733205001413
tcga,hoptimus,TCGA-FG-5962,5533.0,32.991770965118384
tcga,hoptimus,TCGA-FG-5963,7851.0,32.171013246720165
tcga,hoptimus,TCGA-FG-5964,2043.0,34.03538760401371
tcga,hoptimus,TCGA-FG-5965,7136.0,34.08364717628924
tcga,hoptimus,TCGA-FG-6688,6236.0,33.96170171183451
tcga,hoptimus,TCGA-FG-6689,6762.0,34.15582482993197
tcga,hoptimus,TCGA-FG-6690,3106.0,32.80224263522215
tcga,hoptimus,TCGA-FG-6691,5691.0,33.43125933491478
tcga,hoptimus,TCGA-FG-6692,841.0,34.22268876337693
tcga,hoptimus,TCGA-FG-7634,1090.0,32.55465883027523
tcga,hoptimus,TCGA-FG-7636,3396.0,34.10572640606596
tcga,hoptimus,TCGA-FG-7637,7817.0,34.62245746450045
tcga,hoptimus,TCGA-FG-7638,2658.0,34.98171792701279
tcga,hoptimus,TCGA-FG-7641,2168.0,34.26564662130996
tcga,hoptimus,TCGA-FG-7643,2820.0,33.05380651595745
tcga,hoptimus,TCGA-FG-8181,1149.0,32.518875108790255
tcga,hoptimus,TCGA-FG-8182,962.0,32.985365774428274
tcga,hoptimus,TCGA-FG-8185,4431.0,33.073487925976075
tcga,hoptimus,TCGA-FG-8186,4679.0,34.925214388758285
tcga,hoptimus,TCGA-FG-8187,1407.0,34.79703047263681
tcga,hoptimus,TCGA-FG-8188,2473.0,34.33328068135867
tcga,hoptimus,TCGA-FG-8189,5694.0,34.87717608447488
tcga,hoptimus,TCGA-FG-8191,1371.0,33.11297638584974
tcga,hoptimus,TCGA-FG-A4MT,5197.0,35.21838019530498
tcga,hoptimus,TCGA-FG-A4MU,4440.0,32.927952561936934
tcga,hoptimus,TCGA-FG-A4MW,1772.0,34.11321070823928
tcga,hoptimus,TCGA-FG-A4MX,4469.0,34.24751062877601
tcga,hoptimus,TCGA-FG-A4MY,975.0,33.26375
tcga,hoptimus,TCGA-FG-A60J,3661.0,34.91800396066648
tcga,hoptimus,TCGA-FG-A60K,3224.0,35.243011398883375
tcga,hoptimus,TCGA-FG-A60L,1459.0,33.150723954763535
tcga,hoptimus,TCGA-FG-A6IZ,1137.0,35.55255057167986
tcga,hoptimus,TCGA-FG-A6J1,4943.0,34.464918824600446
tcga,hoptimus,TCGA-FG-A6J3,5898.0,33.27588801288572
tcga,hoptimus,TCGA-FG-A70Y,562.0,34.01070395907473
tcga,hoptimus,TCGA-FG-A70Z,545.0,31.352006880733946
tcga,hoptimus,TCGA-FG-A710,892.0,34.86589125560538
tcga,hoptimus,TCGA-FG-A711,4597.0,34.12385115292582
tcga,hoptimus,TCGA-FG-A713,7191.0,34.46989292170769
tcga,hoptimus,TCGA-FG-A87N,8268.0,34.56634577588292
tcga,hoptimus,TCGA-FG-A87Q,4822.0,33.888836323102446
tcga,hoptimus,TCGA-FN-7833,2399.0,35.107896519383075
tcga,hoptimus,TCGA-HT-7467,3028.0,33.98311075792602
tcga,hoptimus,TCGA-HT-7468,2952.0,34.172769520663955
tcga,hoptimus,TCGA-HT-7469,1145.0,34.3732942139738
tcga,hoptimus,TCGA-HT-7470,3756.0,34.687703840521834
tcga,hoptimus,TCGA-HT-7472,2765.0,34.40757798372513
tcga,hoptimus,TCGA-HT-7473,3662.0,35.15046422719825
tcga,hoptimus,TCGA-HT-7474,1915.0,33.594794386422976
tcga,hoptimus,TCGA-HT-7475,2560.0,34.59777221679688
tcga,hoptimus,TCGA-HT-7476,1337.0,33.72033937920718
tcga,hoptimus,TCGA-HT-7477,1505.0,32.2796511627907
tcga,hoptimus,TCGA-HT-7478,194.0,33.88748389175258
tcga,hoptimus,TCGA-HT-7479,2651.0,34.82034491701245
tcga,hoptimus,TCGA-HT-7480,3125.0,36.23801
tcga,hoptimus,TCGA-HT-7481,1527.0,35.08569703667322
tcga,hoptimus,TCGA-HT-7482,2360.0,33.87836334745763
tcga,hoptimus,TCGA-HT-7483,2248.0,33.553686610320284
tcga,hoptimus,TCGA-HT-7485,2379.0,34.17113939680538
tcga,hoptimus,TCGA-HT-7601,3437.0,34.345363871108525
tcga,hoptimus,TCGA-HT-7602,3337.0,34.83054577464789
tcga,hoptimus,TCGA-HT-7603,3795.0,34.37558053359684
tcga,hoptimus,TCGA-HT-7604,429.0,32.36800699300699
tcga,hoptimus,TCGA-HT-7605,3805.0,35.52230206964521
tcga,hoptimus,TCGA-HT-7606,3316.0,33.854304885404105
tcga,hoptimus,TCGA-HT-7607,5145.0,35.7759110787172
tcga,hoptimus,TCGA-HT-7608,5533.0,36.229257974878
tcga,hoptimus,TCGA-HT-7609,4099.0,36.33604613930227
tcga,hoptimus,TCGA-HT-7610,2338.0,35.157673492301114
tcga,hoptimus,TCGA-HT-7611,3236.0,35.13703260197775
tcga,hoptimus,TCGA-HT-7616,3080.0,33.685673701298704
tcga,hoptimus,TCGA-HT-7620,1970.0,35.08454949238579
tcga,hoptimus,TCGA-HT-7676,157.0,32.34026671974522
tcga,hoptimus,TCGA-HT-7677,2765.0,35.41071993670886
tcga,hoptimus,TCGA-HT-7680,2786.0,34.00273689877961
